Site,Site Name,HR_age,Compost,Crops,Cover_Crop,Fallow,soil,Soil_Type,Treatment,Location,Upper_Depth,Lower_Depth,Length,sand,silt,clay,silt_clay,BD,pH,per_N,per_C,N_Mg_ha,C_Mg_ha,log_N,log_C,CN_ratio,N_kg_m2,C_kg_m2
16,HRF-C2,25,0,rye,0,3,Capay,3,R,3,50,75,25,15,28.75,56.25,85,1.857887029,7.09,0.065796315,0.601995554,3.056052994,27.96099327,0.485160881,1.446552595,9.149381023,0.305605299,2.796099327
16,HRF-C2,25,0,rye,0,3,Capay,3,R,3,75,100,25,12.75,32.5,54.75,87.25,1.767979699,7,0.059125733,0.530896783,2.613327394,23.46536836,0.417193821,1.370427376,8.979115443,0.261332739,2.346536836
17,MER-3,20,0,wheat,0,0,Capay,3,H,1,0,10,10,8.25,33.25,55.5,88.75,1.697854708,7.3,0.163036319,1.860800002,2.768119812,31.59368044,0.442184884,1.499600221,11.41340787,0.276811981,3.159368044
17,MER-3,20,0,wheat,0,0,Capay,3,H,1,10,20,10,16.5,34,49.5,83.5,1.770778476,7.4,0.110433688,1.234469563,1.955535976,21.85972133,0.29126581,1.339644621,11.17837851,0.195553598,2.185972133
17,MER-3,20,0,wheat,0,0,Capay,3,H,1,20,50,30,14,37.75,48.25,86,1.77628311,7.43,0.125961153,1.406562886,6.712280031,74.95361692,0.826870067,1.874792595,11.16664033,0.671228003,7.495361692
17,MER-3,20,0,wheat,0,0,Capay,3,H,1,50,75,25,10.5,40,49.5,89.5,1.782772517,7.2,0.104322953,1.29782667,4.649602327,57.84324297,0.66741581,1.762252634,12.44047101,0.464960233,5.784324297
17,MER-3,20,0,wheat,0,0,Capay,3,H,1,75,100,25,12.75,44,43.25,87.25,1.798402646,7.11,0.05838876,0.843395489,2.625162507,37.91911698,0.419156193,1.578858215,14.44448368,0.262516251,3.791911698
17,MER-3,20,0,wheat,0,0,Capay,3,H,2,0,10,10,15.5,32.25,52.25,84.5,1.697854708,7.5,0.205278514,2.495647435,3.485330919,42.37246746,0.542244019,1.627083755,12.15737284,0.348533092,4.237246746
17,MER-3,20,0,wheat,0,0,Capay,3,H,2,10,20,10,12.75,34,53.25,87.25,1.770778476,7.5,0.166769748,1.961195151,2.953122801,34.72842162,0.470281507,1.540685045,11.75989756,0.29531228,3.472842162
17,MER-3,20,0,wheat,0,0,Capay,3,H,2,20,50,30,12.75,42.75,44.5,87.25,1.77628311,7.37,0.122304883,1.408908026,6.517442949,75.07858588,0.814077238,1.875516084,11.51963837,0.651744295,7.507858588
17,MER-3,20,0,wheat,0,0,Capay,3,H,2,50,75,25,9,40.25,50.75,91,1.782772517,7.18,0.096015943,1.326653189,4.279364599,59.12802114,0.63137929,1.771793345,13.81700946,0.42793646,5.912802114
17,MER-3,20,0,wheat,0,0,Capay,3,H,2,75,100,25,19,37.75,43.25,81,1.798402646,7.45,0.08059565,0.985529812,3.623585749,44.30948555,0.559138543,1.646496708,12.228077,0.362358575,4.430948555
17,MER-3,20,0,wheat,0,0,Capay,3,H,3,0,10,10,9,40,51,91,1.697854708,7.4,0.24396965,2.604107988,4.142250183,44.21397008,0.617236326,1.645559513,10.67390141,0.414225018,4.421397008
17,MER-3,20,0,wheat,0,0,Capay,3,H,3,10,20,10,15.25,35.25,49.5,84.75,1.770778476,7.4,0.189337303,2.087519085,3.352744213,36.96533865,0.525400422,1.567794689,11.02539779,0.335274421,3.696533865
17,MER-3,20,0,wheat,0,0,Capay,3,H,3,20,50,30,17.75,39,43.25,82.25,1.77628311,7.29,0.164529498,1.703992065,8.767529055,90.80316973,0.942877214,1.958101009,10.35675721,0.876752905,9.080316973
17,MER-3,20,0,wheat,0,0,Capay,3,H,3,50,75,25,9,40.25,50.75,91,1.782772517,7.28,0.149300974,1.463157008,6.654241848,65.21190255,0.823098581,1.814326871,9.80004996,0.665424185,6.521190255
17,MER-3,20,0,wheat,0,0,Capay,3,H,3,75,100,25,14,36.5,49.5,86,1.798402646,7.39,0.119810333,1.252995768,5.386680502,56.33477263,0.731321217,1.750776546,10.45816113,0.53866805,5.633477263
17,MER-3,20,0,wheat,0,4.5,Capay,3,R,1,0,10,10,11.5,34,54.5,88.5,1.584630962,7.3,0.1553367,1.595467076,2.461513447,25.28226528,0.391202213,1.402815984,10.27102465,0.246151345,2.528226528
17,MER-3,20,0,wheat,0,4.5,Capay,3,R,1,10,20,10,13.5,34,52.5,86.5,1.599427821,7.3,0.150351125,1.22621816,2.404757725,19.6124744,0.381071329,1.29253239,8.155696599,0.240475773,1.96124744
17,MER-3,20,0,wheat,0,4.5,Capay,3,R,1,20,50,30,16.5,35.25,48.25,83.5,1.844434513,7.06,0.141118109,1.380457769,7.808493336,76.38491854,0.892567244,1.88300762,9.782286448,0.780849334,7.638491854
17,MER-3,20,0,wheat,0,4.5,Capay,3,R,1,50,75,25,13.5,38.5,48,86.5,1.879608616,7.02,0.083007618,0.835757893,3.90054587,39.27244342,0.59112539,1.594087923,10.06844804,0.390054587,3.927244342
17,MER-3,20,0,wheat,0,4.5,Capay,3,R,1,75,100,25,21.5,38.25,40.25,78.5,1.803856779,7.4,0.059220011,0.685107612,2.670610452,30.89590024,0.426610544,1.489900854,11.56885319,0.267061045,3.089590024
17,MER-3,20,0,wheat,0,4.5,Capay,3,R,2,0,10,10,12.75,34,53.25,87.25,1.584630962,7.3,0.165881286,1.698883965,2.628606214,26.92104132,0.41972553,1.430091855,10.24156497,0.262860621,2.692104132
17,MER-3,20,0,wheat,0,4.5,Capay,3,R,2,10,20,10,6.5,39,54.5,93.5,1.599427821,7.4,0.1579615,1.584590576,2.526480184,25.34438252,0.402515896,1.403881715,10.03149863,0.252648018,2.534438252
17,MER-3,20,0,wheat,0,4.5,Capay,3,R,2,20,50,30,15,39,46,85,1.844434513,7.24,0.181937834,1.287216829,10.06717263,71.22561431,1.002907516,1.852636204,7.075036549,1.006717263,7.122561431
17,MER-3,20,0,wheat,0,4.5,Capay,3,R,2,50,75,25,12.75,41.5,45.75,87.25,1.879608616,7.14,0.072276061,0.960483101,3.396267697,45.13330779,0.531001914,1.654497164,13.28909021,0.33962677,4.513330779
17,MER-3,20,0,wheat,0,4.5,Capay,3,R,2,75,100,25,15.25,44,40.75,84.75,1.803856779,7.2,0.096238341,0.782374068,4.340004611,35.28226917,0.637490191,1.547556509,8.129546471,0.434000461,3.528226917
17,MER-3,20,0,wheat,0,4.5,Capay,3,R,3,0,10,10,6.5,42.75,50.75,93.5,1.584630962,7.4,0.14283123,1.42042695,2.263347898,22.50852525,0.354751314,1.352347041,9.94479252,0.22633479,2.250852525
17,MER-3,20,0,wheat,0,4.5,Capay,3,R,3,10,20,10,11.5,36.5,52,88.5,1.599427821,7.4,0.13185255,1.365056793,2.108886365,21.83309813,0.324053179,1.339115367,10.35290402,0.210888637,2.183309813
17,MER-3,20,0,wheat,0,4.5,Capay,3,R,3,20,50,30,12.75,39,48.25,87.25,1.844434513,6.97,0.120649089,1.156206447,6.67588033,63.97641223,0.824508543,1.806019881,9.583217354,0.667588033,6.397641223
17,MER-3,20,0,wheat,0,4.5,Capay,3,R,3,50,75,25,11.5,40.25,48.25,88.5,1.879608616,7.18,0.08303638,1.047897375,3.901897402,49.24092337,0.591275846,1.692326188,12.61973812,0.39018974,4.924092337
17,MER-3,20,0,wheat,0,4.5,Capay,3,R,3,75,100,25,21.5,36.5,42,78.5,1.803856779,7.08,0.062838369,0.547504225,2.833785465,24.6904802,0.452366968,1.392529536,8.712896759,0.283378547,2.46904802
18,Butler C,15,0,wheat,0,0,Capay,3,H,1,0,10,10,14.5,38.5,50,88.5,1.457198192,6.13,0.169137675,1.92768866,2.464671143,28.09024431,0.39175898,1.448555516,11.39715714,0.246467114,2.809024431
18,Butler C,15,0,wheat,0,0,Capay,3,H,1,10,20,10,12.5,37.5,50,87.5,1.691397621,6.1,0.125957512,1.133188463,2.130442365,19.16672271,0.32846979,1.28254786,8.996592923,0.213044237,1.916672271
18,Butler C,15,0,wheat,0,0,Capay,3,H,1,20,50,30,20,38.75,41.25,80,1.731975355,6.8,0.157293016,1.430370365,8.172828841,74.32098663,0.912372404,1.871111466,9.093667331,0.817282884,7.432098663
18,Butler C,15,0,wheat,0,0,Capay,3,H,1,50,75,25,17.5,38.75,43.75,82.5,1.813358079,6.82,0.100752424,0.755739688,4.567505567,34.26066671,0.659679085,1.53479581,7.500957845,0.456750557,3.426066671
18,Butler C,15,0,wheat,0,0,Capay,3,H,1,75,100,25,17.5,36.25,46.25,82.5,1.745408681,6.9,0.078886785,0.694590062,3.442241986,30.30858808,0.536841398,1.481565705,8.804897565,0.344224199,3.030858808
18,Butler C,15,0,wheat,0,0,Capay,3,H,2,0,10,10,7.5,42.5,50,92.5,1.457198192,6.04,0.169158494,1.890776308,2.464974513,27.55235817,0.391812433,1.440158776,11.17754282,0.246497451,2.755235817
18,Butler C,15,0,wheat,0,0,Capay,3,H,2,10,20,10,15,33.75,51.25,85,1.691397621,6.06,0.137953214,1.383769423,2.333337387,23.40504311,0.36797754,1.369309445,10.03071534,0.233333739,2.340504311
18,Butler C,15,0,wheat,0,0,Capay,3,H,2,20,50,30,16.25,37.5,46.25,83.75,1.731975355,6.68,0.121202617,1.025193861,6.297598389,53.26831503,0.799174961,1.726468959,8.458512554,0.629759839,5.326831503
18,Butler C,15,0,wheat,0,0,Capay,3,H,2,50,75,25,15,40,45,85,1.813358079,6.69,0.107547193,0.911264869,4.875539289,41.31123779,0.688022661,1.616068208,8.473162729,0.487553929,4.131123779
18,Butler C,15,0,wheat,0,0,Capay,3,H,2,75,100,25,14.25,37.5,48.25,83.75,1.745408681,6.66,0.114522002,0.940320013,4.9971924,41.03106784,0.698726071,1.61311282,8.210824111,0.49971924,4.103106784
18,Butler C,15,0,wheat,0,0,Capay,3,H,3,0,10,10,10,40,50,90,1.457198192,6.12,0.151831636,1.353142725,2.21248786,19.71797132,0.344880896,1.294862231,8.912126335,0.221248786,1.971797132
18,Butler C,15,0,wheat,0,0,Capay,3,H,3,10,20,10,12.5,35,52.5,87.5,1.691397621,6.03,0.13351863,1.267078352,2.258330934,21.43133311,0.353787583,1.331049187,9.489899283,0.225833093,2.143133311
18,Butler C,15,0,wheat,0,0,Capay,3,H,3,20,50,30,17.5,37.5,45,82.5,1.731975355,6.53,0.075931963,0.954773339,3.945368643,49.60931682,0.596087589,1.695563246,12.57406375,0.394536864,4.960931682
18,Butler C,15,0,wheat,0,0,Capay,3,H,3,50,75,25,16.25,36.25,47.5,83.75,1.813358079,6.5,0.091100532,0.663181678,4.129947126,30.06464635,0.615944492,1.4780561,7.279668585,0.412994713,3.006464635
18,Butler C,15,0,wheat,0,0,Capay,3,H,3,75,100,25,16.25,36.25,47.5,83.75,1.745408681,6.72,0.054017087,0.614289398,2.357047335,26.80465122,0.372368304,1.428210161,11.37213107,0.235704733,2.680465122
18,Butler C,15,0,wheat,0,4.5,Capay,3,R,1,0,10,10,10,38.75,51.25,90,1.326879782,6.12,0.095161984,0.891217341,1.262685126,11.82538271,0.101295065,1.072815205,9.365266499,0.126268513,1.182538271
18,Butler C,15,0,wheat,0,4.5,Capay,3,R,1,10,20,10,11.25,36.25,52.5,88.75,1.783941116,6.28,0.075111531,0.898448502,1.339945492,16.02779222,0.127087132,1.204873704,11.96152553,0.133994549,1.602779222
18,Butler C,15,0,wheat,0,4.5,Capay,3,R,1,20,50,30,17.5,37.5,45,82.5,1.561735727,6.56,0.076487703,0.884032824,3.583607359,41.41876934,0.55432042,1.617197191,11.55784247,0.358360736,4.141876934
18,Butler C,15,0,wheat,0,4.5,Capay,3,R,1,50,75,25,16.25,38.75,45,83.75,1.731571346,6.54,0.064740813,0.788084908,2.802583419,34.11563112,0.447558548,1.53295341,12.17292263,0.280258342,3.411563112
18,Butler C,15,0,wheat,0,4.5,Capay,3,R,1,75,100,25,17.5,38.75,43.75,82.5,1.78290584,6.5,0.04011613,0.67846033,1.788082079,30.24077213,0.25238745,1.480592876,16.91240715,0.178808208,3.024077213
18,Butler C,15,0,wheat,0,4.5,Capay,3,R,2,0,10,10,12.5,35,52.5,87.5,1.326879782,6.21,0.083455294,0.951633689,1.107351421,12.62703502,0.044285467,1.101301385,11.4029158,0.110735142,1.262703502
18,Butler C,15,0,wheat,0,4.5,Capay,3,R,2,10,20,10,11.75,38.25,50,88.25,1.783941116,6.32,0.089854903,0.863839496,1.602958555,15.41038794,0.204922294,1.187813572,9.613715775,0.160295855,1.541038794
18,Butler C,15,0,wheat,0,4.5,Capay,3,R,2,20,50,30,17.5,37.5,45,82.5,1.561735727,6.7,0.091502093,0.798080547,4.28706264,37.39172711,0.632159829,1.572775525,8.721992247,0.428706264,3.739172711
18,Butler C,15,0,wheat,0,4.5,Capay,3,R,2,50,75,25,18.75,35,46.25,81.25,1.731571346,6.7,0.083687849,0.752091261,3.622787011,32.55749194,0.559042802,1.512650942,8.986863384,0.362278701,3.255749194
18,Butler C,15,0,wheat,0,4.5,Capay,3,R,2,75,100,25,18.75,33.75,47.5,81.25,1.78290584,6.77,0.056978391,0.530509584,2.539677652,23.64621591,0.404778597,1.373761651,9.31071543,0.253967765,2.364621591
18,Butler C,15,0,wheat,0,4.5,Capay,3,R,3,0,10,10,10,46.25,43.75,90,1.326879782,6.15,0.079731009,0.93352817,1.05793464,12.38679655,0.024458837,1.092959004,11.70847052,0.105793464,1.238679655
18,Butler C,15,0,wheat,0,4.5,Capay,3,R,3,10,20,10,11.25,33.75,55,88.75,1.783941116,6.2,0.098359118,1.010398319,1.754668745,18.02491105,0.24419514,1.25587313,10.27254352,0.175466875,1.802491105
18,Butler C,15,0,wheat,0,4.5,Capay,3,R,3,20,50,30,15,40,45,85,1.561735727,6.67,0.099951808,0.791913073,4.682949292,37.10276819,0.670519455,1.569406313,7.922948952,0.468294929,3.710276819
18,Butler C,15,0,wheat,0,4.5,Capay,3,R,3,50,75,25,17.5,35,47.5,82.5,1.731571346,6.66,0.077189518,0.710718475,3.341478944,30.76649367,0.523938729,1.488078004,9.207448014,0.334147894,3.076649367
18,Butler C,15,0,wheat,0,4.5,Capay,3,R,3,75,100,25,17.5,35,47.5,82.5,1.78290584,6.63,0.059382527,0.571517117,2.646836347,25.47403016,0.42272709,1.406097659,9.624331398,0.264683635,2.547403016
19,HRF-Co,25,0,poppies,0,0,Corning,4,H,1,0,10,10,39.25,39.75,21,60.75,1.18021362,5.59,0.29061888,3.337749344,3.429923606,39.39257237,0.535284447,1.595414342,11.48497077,0.342992361,3.939257237
19,HRF-Co,25,0,poppies,0,0,Corning,4,H,1,10,20,10,33,44.75,22.25,67,1.586975734,5.39,0.131933829,1.582495559,2.093757848,25.11382051,0.320926452,1.399912786,11.99461558,0.209375785,2.511382051
19,HRF-Co,25,0,poppies,0,0,Corning,4,H,1,20,50,30,46.25,29.75,24,53.75,1.809383128,5.42,0.052223889,0.537618512,2.834790687,29.18273592,0.452520997,1.465126005,10.29449407,0.283479069,2.918273592
19,HRF-Co,25,0,poppies,0,0,Corning,4,H,1,50,75,25,44.5,19.15,36.35,55.5,1.705880868,5.73,0.041507927,0.296188981,1.770189465,12.63157789,0.248019752,1.101457604,7.135720856,0.177018947,1.263157789
19,HRF-Co,25,0,poppies,0,0,Corning,4,H,1,75,100,25,49.25,23.25,27.5,50.75,1.755321567,5.2,0.052724759,0.481460193,2.31372267,21.12793649,0.364311302,1.324857083,9.1315769,0.231372267,2.112793649
19,HRF-Co,25,0,poppies,0,0,Corning,4,H,2,0,10,10,39.25,39.75,21,60.75,1.18021362,5.37,0.14271349,1.807849998,1.684324041,21.33649191,0.226425648,1.329123015,12.66768828,0.168432404,2.133649191
19,HRF-Co,25,0,poppies,0,0,Corning,4,H,2,10,20,10,38,41,21,62,1.586975734,5.32,0.061759045,0.683267393,0.980101056,10.84328773,-0.008729143,1.035160982,11.06343847,0.098010106,1.084328773
19,HRF-Co,25,0,poppies,0,0,Corning,4,H,2,20,50,30,45.5,28.25,26.25,54.5,1.809383128,5.47,0.032712394,0.355628175,1.775677633,19.30402859,0.249364124,1.285647952,10.87135876,0.177567763,1.930402859
19,HRF-Co,25,0,poppies,0,0,Corning,4,H,2,50,75,25,47.25,20.5,32.25,52.75,1.705880868,5.4,0.02245269,0.226981647,0.957540347,9.680091217,-0.018842917,0.98587945,10.10932985,0.095754035,0.968009122
19,HRF-Co,25,0,poppies,0,0,Corning,4,H,2,75,100,25,53,23,24,47,1.755321567,5.6,0.023041301,0.195126841,1.011122316,8.562758809,0.004803695,0.932613711,8.468568716,0.101112232,0.856275881
19,HRF-Co,25,0,poppies,0,0,Corning,4,H,3,0,10,10,38,41,21,62,1.18021362,5.64,0.292576309,3.603631612,3.453025446,42.53055111,0.538199779,1.62870101,12.31689479,0.345302545,4.253055111
19,HRF-Co,25,0,poppies,0,0,Corning,4,H,3,10,20,10,35.5,42.25,22.25,64.5,1.586975734,5.4,0.081556846,1.016155495,1.294287358,16.12614112,0.112030709,1.207530456,12.45947511,0.129428736,1.612614112
19,HRF-Co,25,0,poppies,0,0,Corning,4,H,3,20,50,30,44.75,29.75,25.5,55.25,1.809383128,5.25,0.048690321,0.490122156,2.642983339,26.60456276,0.422094425,1.424956126,10.06611066,0.264298334,2.660456276
19,HRF-Co,25,0,poppies,0,0,Corning,4,H,3,50,75,25,47,16.75,36.25,53,1.705880868,5.2,0.049491223,0.330807629,2.110653262,14.10796011,0.324416893,1.149464223,6.684167581,0.211065326,1.410796011
19,HRF-Co,25,0,poppies,0,0,Corning,4,H,3,75,100,25,55.25,18.75,26,44.75,1.755321567,5.1,0.027894496,0.233214216,1.22409525,10.23414856,0.087815213,1.010051717,8.360581881,0.122409525,1.023414856
19,HRF-Co,25,0,poppies,0,3,Corning,4,R,1,0,10,10,41.5,33.75,24.75,58.5,1.466277807,5.33,0.056129843,0.538398207,0.823019428,7.894413422,-0.084589913,0.897319866,9.592013446,0.082301943,0.789441342
19,HRF-Co,25,0,poppies,0,3,Corning,4,R,1,10,20,10,37.75,37.5,24.75,62.25,1.32785395,5.29,0.055329184,0.50816067,0.73469076,6.747631526,-0.133895422,0.829151359,9.184315215,0.073469076,0.674763153
19,HRF-Co,25,0,poppies,0,3,Corning,4,R,1,20,50,30,42,32.5,25.5,58,1.425826326,5.31,0.02191464,0.248642121,0.937394126,10.63561446,-0.028077772,1.026762586,11.34593674,0.093739413,1.063561446
19,HRF-Co,25,0,poppies,0,3,Corning,4,R,1,50,75,25,43.5,24.25,32.25,56.5,1.670706765,5.17,0.008744498,0.140182186,0.365237284,5.85508318,-0.437424896,0.767533069,16.03090221,0.036523728,0.585508318
19,HRF-Co,25,0,poppies,0,3,Corning,4,R,1,75,100,25,48.75,22.75,30.5,53.25,1.766532838,5.2,0.00452229,0.047667384,0.199719354,2.105149984,-0.699579847,0.323283043,10.54054071,0.019971935,0.210514998
19,HRF-Co,25,0,poppies,0,3,Corning,4,R,2,0,10,10,40.5,36.25,23.25,59.5,1.466277807,5.04,0.073832966,0.730167343,1.082596389,10.7062817,0.034466574,1.029638666,9.889448926,0.108259639,1.07062817
19,HRF-Co,25,0,poppies,0,3,Corning,4,R,2,10,20,10,35,45.25,19.75,65,1.32785395,5.28,0.058052425,0.576906259,0.770851422,7.660472556,-0.113029322,0.884255561,9.937677142,0.077085142,0.766047256
19,HRF-Co,25,0,poppies,0,3,Corning,4,R,2,20,50,30,43.25,34,22.75,56.75,1.425826326,5.14,0.038015439,0.318961932,1.62610241,13.64352958,0.211147894,1.134926737,8.390326152,0.162610241,1.364352958
19,HRF-Co,25,0,poppies,0,3,Corning,4,R,2,50,75,25,44.25,27.25,28.5,55.75,1.670706765,5.26,0.014317844,0.153091757,0.59802298,6.394285831,-0.223282127,0.805792046,10.69237478,0.059802298,0.639428583
19,HRF-Co,25,0,poppies,0,3,Corning,4,R,2,75,100,25,48,23,29,52,1.766532838,5.11,0.009008376,0.06648475,0.397839782,2.936187348,-0.400291792,0.467783763,7.380326152,0.039783978,0.293618735
19,HRF-Co,25,0,poppies,0,3,Corning,4,R,3,0,10,10,41.5,39.75,18.75,58.5,1.466277807,5.18,0.07974277,0.815878703,1.169250535,11.96304836,0.067907577,1.077841858,10.23138156,0.116925053,1.196304836
19,HRF-Co,25,0,poppies,0,3,Corning,4,R,3,10,20,10,37.75,44.75,17.5,62.25,1.32785395,5.32,0.078006264,0.851040376,1.035809263,11.30057325,0.01527979,1.053100475,10.90989785,0.103580926,1.130057325
19,HRF-Co,25,0,poppies,0,3,Corning,4,R,3,20,50,30,41.25,34.5,24.25,58.75,1.425826326,5.21,0.038798965,0.380979158,1.659617589,16.2963034,0.220008029,1.212089102,9.819312293,0.165961759,1.62963034
19,HRF-Co,25,0,poppies,0,3,Corning,4,R,3,50,75,25,43,26.25,30.75,57,1.670706765,5.27,0.023166506,0.147601347,0.967610938,6.164964221,-0.014299231,0.78993056,6.371325477,0.096761094,0.616496422
19,HRF-Co,25,0,poppies,0,3,Corning,4,R,3,75,100,25,49.25,27.75,23,50.75,1.766532838,5.07,0.006970038,0.063577636,0.307820013,2.807799555,-0.511703148,0.448366101,9.12156273,0.030782001,0.280779956
20,Muller Co,9,0,grapes,0,0,Corning,4,H,1,0,10,10,31.5,53.75,14.75,68.5,1.404868318,5.6,0.133153301,1.514548568,1.87062854,21.27741299,0.271987556,1.327918823,11.37447256,0.187062854,2.127741299
20,Muller Co,9,0,grapes,0,0,Corning,4,H,1,10,20,10,33,51,16,67,1.573971669,5.55,0.123259637,1.402509307,1.940071763,22.07509914,0.287817795,1.343902663,11.37849618,0.194007176,2.207509914
20,Muller Co,9,0,grapes,0,0,Corning,4,H,1,20,50,30,38.75,37,24.25,61.25,1.698633942,5.34,0.056036418,0.352776631,2.855560836,17.97715076,0.455691417,1.254720861,6.295488626,0.285556084,1.797715076
20,Muller Co,9,0,grapes,0,0,Corning,4,H,1,50,75,25,40.25,28,31.75,59.75,1.7462136,5.1,0.020259472,0.106132208,0.88443416,4.633237646,-0.053334492,0.665884576,5.238646196,0.088443416,0.463323765
20,Muller Co,9,0,grapes,0,0,Corning,4,H,1,75,100,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,Muller Co,9,0,grapes,0,0,Corning,4,H,2,0,10,10,31.5,55,13.5,68.5,1.404868318,5.63,0.251795808,2.943520267,3.537399535,41.35258367,0.548684114,1.616502649,11.6901083,0.353739954,4.135258367
20,Muller Co,9,0,grapes,0,0,Corning,4,H,2,10,20,10,29.5,53.5,17,70.5,1.573971669,5.56,0.138044764,1.543379939,2.172785469,24.29236298,0.337016848,1.385469762,11.18028601,0.217278547,2.429236298
20,Muller Co,9,0,grapes,0,0,Corning,4,H,2,20,50,30,37.25,42.25,20.5,62.75,1.698633942,5.28,0.056723724,0.408050427,2.890585284,20.79384915,0.460985787,1.317934889,7.193646651,0.289058528,2.079384915
20,Muller Co,9,0,grapes,0,0,Corning,4,H,2,50,75,25,41,30.25,28.75,59,1.7462136,5.2,0.026900518,0.153019086,1.174351281,6.680100214,0.069798026,0.824782978,5.688332208,0.117435128,0.668010021
20,Muller Co,9,0,grapes,0,0,Corning,4,H,2,75,100,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,Muller Co,9,0,grapes,0,0,Corning,4,H,3,0,10,10,19.25,57.5,23.25,80.75,1.404868318,5.32,0.129011392,1.349851616,1.812440169,18.9636377,0.258263679,1.277921649,10.46304205,0.181244017,1.89636377
20,Muller Co,9,0,grapes,0,0,Corning,4,H,3,10,20,10,33,46,21,67,1.573971669,5.21,0.075298655,0.569335757,1.185179495,8.961183511,0.073784129,0.952365371,7.561034887,0.11851795,0.896118351
20,Muller Co,9,0,grapes,0,0,Corning,4,H,3,20,50,30,39,32.75,28.25,61,1.698633942,5.43,0.064336248,0.431424736,3.278512026,21.98498101,0.515676781,1.342126095,6.705780195,0.327851203,2.198498101
20,Muller Co,9,0,grapes,0,0,Corning,4,H,3,50,75,25,47.25,25.5,27.25,52.75,1.7462136,5.18,0.035164842,0.118039193,1.535133117,5.153041116,0.186146041,0.712063608,3.356738942,0.153513312,0.515304112
20,Muller Co,9,0,grapes,0,0,Corning,4,H,3,75,100,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,Muller Co,9,0,grapes,0,4,Corning,4,R,1,0,10,10,31.75,53.5,14.75,68.25,1.564426937,5.6,0.13262303,1.498503209,2.0747904,23.44298785,0.31697423,1.370012962,11.2989668,0.20747904,2.344298785
20,Muller Co,9,0,grapes,0,4,Corning,4,R,1,10,20,10,31.75,51.25,17,68.25,1.605812691,5.41,0.081073507,0.623459871,1.301888666,10.01159774,0.114573846,1.000503391,7.690056756,0.130188867,1.001159774
20,Muller Co,9,0,grapes,0,4,Corning,4,R,1,20,50,30,31,47.75,21.25,69,1.654672626,4.91,0.067664095,0.389590084,3.358857796,19.3393214,0.526191618,1.286441231,5.757707703,0.33588578,1.93393214
20,Muller Co,9,0,grapes,0,4,Corning,4,R,1,50,75,25,40.25,21.25,38.5,59.75,1.8431762,5.2,0.009083282,0.071488784,0.41855225,3.294160621,-0.378250319,0.517744771,7.870368918,0.041855225,0.329416062
20,Muller Co,9,0,grapes,0,4,Corning,4,R,1,75,100,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,Muller Co,9,0,grapes,0,4,Corning,4,R,2,0,10,10,32.75,51.25,16,67.25,1.564426937,5.37,0.110855523,1.033916187,1.734253667,16.17486334,0.239112621,1.20884062,9.326699809,0.173425367,1.617486334
20,Muller Co,9,0,grapes,0,4,Corning,4,R,2,10,20,10,30.75,52,17.25,69.25,1.605812691,5.32,0.077849548,0.558391454,1.250117918,8.966720839,0.09695098,0.952633649,7.172700039,0.125011792,0.896672084
20,Muller Co,9,0,grapes,0,4,Corning,4,R,2,20,50,30,31.25,49,19.75,68.75,1.654672626,5.01,0.025428927,0.202473353,1.262296471,10.05081343,0.101161368,1.002201211,7.962323956,0.126229647,1.005081343
20,Muller Co,9,0,grapes,0,4,Corning,4,R,2,50,75,25,42.5,33,24.5,57.5,1.8431762,4.98,0.003135238,0.041491204,0.144469902,1.911889994,-0.84022262,0.2814629,13.23382906,0.01444699,0.191188999
20,Muller Co,9,0,grapes,0,4,Corning,4,R,2,75,100,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,Muller Co,9,0,grapes,0,4,Corning,4,R,3,0,10,10,37.75,47.5,14.75,62.25,1.564426937,5.42,0.130455591,1.651635898,2.040882408,25.83863689,0.309817982,1.412269599,12.66052213,0.204088241,2.583863689
20,Muller Co,9,0,grapes,0,4,Corning,4,R,3,10,20,10,25.5,56,18.5,74.5,1.605812691,5.62,0.078281296,0.596052938,1.257050978,9.571493725,0.09935289,0.980979719,7.614244682,0.125705098,0.957149372
20,Muller Co,9,0,grapes,0,4,Corning,4,R,3,20,50,30,28.75,45.5,25.75,71.25,1.654672626,5.07,0.034241697,0.314385328,1.699763952,15.60614387,0.230388615,1.193295606,9.181359476,0.169976395,1.560614387
20,Muller Co,9,0,grapes,0,4,Corning,4,R,3,50,75,25,36.25,31.25,32.5,63.75,1.8431762,4.87,0.00547341,0.067270818,0.252211484,3.099799277,-0.598235142,0.491333573,12.29047632,0.025221148,0.309979928
20,Muller Co,9,0,grapes,0,4,Corning,4,R,3,75,100,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
